date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:39:22	3972/3972	---M-Z	200	added ('OK')	application/javascript	etag:W/%2265b1d1b1-f84%22	https://mammothtoken.xyz/wp-content/themes/aihub/assets/vendors/gsap/minified/ScrollToPlugin.min.js	C:/My%20Web%20Sites/woooly/mammothtoken.xyz/wp-content/themes/aihub/assets/vendors/gsap/minified/ScrollToPlugin.min.js	(from https://www.mammothtoken.xyz/)
11:39:22	4506/4506	---M-Z	200	added ('OK')	application/javascript	etag:W/%2265b1d1b1-119a%22	https://mammothtoken.xyz/wp-content/themes/aihub/assets/vendors/gsap/minified/DrawSVGPlugin.min.js	C:/My%20Web%20Sites/woooly/mammothtoken.xyz/wp-content/themes/aihub/assets/vendors/gsap/minified/DrawSVGPlugin.min.js	(from https://www.mammothtoken.xyz/)
11:39:23	1131/1131	---M-Z	200	added ('OK')	application/javascript	etag:W/%2265b1d1b1-46b%22	https://mammothtoken.xyz/wp-content/themes/aihub/assets/js/minified/lib/consts.js	C:/My%20Web%20Sites/woooly/mammothtoken.xyz/wp-content/themes/aihub/assets/js/minified/lib/consts.js	(from https://www.mammothtoken.xyz/)
11:39:23	89/89	---M--	200	added ('OK')	application/javascript	etag:%2265b1d1b1-59%22	https://mammothtoken.xyz/wp-content/themes/aihub/assets/js/minified/utils/collide.js	C:/My%20Web%20Sites/woooly/mammothtoken.xyz/wp-content/themes/aihub/assets/js/minified/utils/collide.js	(from https://www.mammothtoken.xyz/)
11:39:24	730/730	---M-Z	200	added ('OK')	application/javascript	etag:W/%2265b1d1b1-2da%22	https://mammothtoken.xyz/wp-content/themes/aihub/assets/js/minified/utils/colors.js	C:/My%20Web%20Sites/woooly/mammothtoken.xyz/wp-content/themes/aihub/assets/js/minified/utils/colors.js	(from https://www.mammothtoken.xyz/)
11:39:24	214/214	---M--	200	added ('OK')	application/javascript	etag:%2265b1d1b1-d6%22	https://mammothtoken.xyz/wp-content/themes/aihub/assets/js/minified/utils/getElementFromString.js	C:/My%20Web%20Sites/woooly/mammothtoken.xyz/wp-content/themes/aihub/assets/js/minified/utils/getElementFromString.js	(from https://www.mammothtoken.xyz/)
11:39:25	1160/1160	---M-Z	200	added ('OK')	application/javascript	etag:W/%2265b1d1b1-488%22	https://mammothtoken.xyz/wp-content/themes/aihub/assets/js/minified/utils/getSize.js	C:/My%20Web%20Sites/woooly/mammothtoken.xyz/wp-content/themes/aihub/assets/js/minified/utils/getSize.js	(from https://www.mammothtoken.xyz/)
11:39:25	38/38	---M--	200	added ('OK')	application/javascript	etag:%2265b1d1b1-26%22	https://mammothtoken.xyz/wp-content/themes/aihub/assets/js/minified/utils/modulo.js	C:/My%20Web%20Sites/woooly/mammothtoken.xyz/wp-content/themes/aihub/assets/js/minified/utils/modulo.js	(from https://www.mammothtoken.xyz/)
11:39:26	162/162	---M--	200	added ('OK')	application/javascript	etag:%2265b1d1b1-a2%22	https://mammothtoken.xyz/wp-content/themes/aihub/assets/js/minified/models/base.js	C:/My%20Web%20Sites/woooly/mammothtoken.xyz/wp-content/themes/aihub/assets/js/minified/models/base.js	(from https://www.mammothtoken.xyz/)
11:39:26	128/128	---M--	200	added ('OK')	application/javascript	etag:%2265b1d1b1-80%22	https://mammothtoken.xyz/wp-content/themes/aihub/assets/js/minified/models/widgets/base.js	C:/My%20Web%20Sites/woooly/mammothtoken.xyz/wp-content/themes/aihub/assets/js/minified/models/widgets/base.js	(from https://www.mammothtoken.xyz/)
11:39:27	341/341	---M-Z	200	added ('OK')	application/javascript	etag:W/%2265b1d1b1-155%22	https://mammothtoken.xyz/wp-content/themes/aihub/assets/js/minified/views/base.js	C:/My%20Web%20Sites/woooly/mammothtoken.xyz/wp-content/themes/aihub/assets/js/minified/views/base.js	(from https://www.mammothtoken.xyz/)
11:39:27	6919/6919	---M-Z	200	added ('OK')	application/javascript	etag:W/%2265b1d1b1-1b07%22	https://mammothtoken.xyz/wp-content/themes/aihub/assets/js/minified/behaviors/base.js	C:/My%20Web%20Sites/woooly/mammothtoken.xyz/wp-content/themes/aihub/assets/js/minified/behaviors/base.js	(from https://www.mammothtoken.xyz/)
11:39:28	9919/9919	---M-Z	200	added ('OK')	application/javascript	etag:W/%2265b1d1b1-26bf%22	https://mammothtoken.xyz/wp-content/themes/aihub/assets/js/minified/app.js	C:/My%20Web%20Sites/woooly/mammothtoken.xyz/wp-content/themes/aihub/assets/js/minified/app.js	(from https://www.mammothtoken.xyz/)
11:39:29	4997/4997	---M-Z	200	added ('OK')	application/javascript	etag:W/%2265a70fbe-1385%22	https://mammothtoken.xyz/wp-content/plugins/elementor/assets/js/webpack.runtime.min.js?ver=3.18.3	C:/My%20Web%20Sites/woooly/mammothtoken.xyz/wp-content/plugins/elementor/assets/js/webpack.runtime.minf3b2.js	(from https://www.mammothtoken.xyz/)
11:39:29	60173/60173	---M-Z	200	added ('OK')	application/javascript	etag:W/%2265a70fbe-eb0d%22	https://mammothtoken.xyz/wp-content/plugins/elementor/assets/js/frontend-modules.min.js?ver=3.18.3	C:/My%20Web%20Sites/woooly/mammothtoken.xyz/wp-content/plugins/elementor/assets/js/frontend-modules.minf3b2.js	(from https://www.mammothtoken.xyz/)
11:39:30	12198/12198	---M-Z	200	added ('OK')	application/javascript	etag:W/%2265a70fbe-2fa6%22	https://mammothtoken.xyz/wp-content/plugins/elementor/assets/lib/waypoints/waypoints.min.js?ver=4.0.2	C:/My%20Web%20Sites/woooly/mammothtoken.xyz/wp-content/plugins/elementor/assets/lib/waypoints/waypoints.min05da.js	(from https://www.mammothtoken.xyz/)
11:39:30	21438/21438	---M-Z	200	added ('OK')	application/javascript	etag:W/%2263dbe690-53be%22	https://mammothtoken.xyz/wp-includes/js/jquery/ui/core.min.js?ver=1.13.2	C:/My%20Web%20Sites/woooly/mammothtoken.xyz/wp-includes/js/jquery/ui/core.min3f14.js	(from https://www.mammothtoken.xyz/)
11:39:31	40436/40436	---M-Z	200	added ('OK')	application/javascript	etag:W/%2265a70fbe-9df4%22	https://mammothtoken.xyz/wp-content/plugins/elementor/assets/js/frontend.min.js?ver=3.18.3	C:/My%20Web%20Sites/woooly/mammothtoken.xyz/wp-content/plugins/elementor/assets/js/frontend.minf3b2.js	(from https://www.mammothtoken.xyz/)
11:39:31	148/148	---M--	200	added ('OK')	application/javascript	etag:%2265b1d1b1-94%22	https://mammothtoken.xyz/wp-content/themes/aihub/liquid/assets/js/theme-inline.js	C:/My%20Web%20Sites/woooly/mammothtoken.xyz/wp-content/themes/aihub/liquid/assets/js/theme-inline.js	(from https://www.mammothtoken.xyz/)
